FITPROB_Ibc,FITPROB_II,FITPROB_Ia,SNRMAX1,SNRMAX2,SHAPEPAR_Ia,COLORPAR_Ia,CHI2_Ibc,CHI2_Ia,CHI2_II,TOBSMIN_Ibc,DMU_Ia,TOBSMIN_II,Z_Ia,ITYPE_BEST,CLASS
2.71785e-05,0.000353307,0.00739172,7.75319,6.73326,2.5,-0.8,28.64821,17.57336,22.89643,5.297,-0.5,50.297,1.25191,0,KN
0.96196,0.49545,0.97773,166.28683,16.0213,2.15625,0.0,1.46233,1.18281,5.38515,19.276,1.5,8.276,0.0511543,0,CC
1.68669e-11,5.29827e-12,1.39576e-05,11.30033,7.0748,-2.65625,-1.0,72.16996,40.47768,74.75987,48.273,0.5,48.273,1.4,0,KN
0.80414,0.78321,0.76211,8.24889,2.74179,2.5,0.8,3.7854,4.15205,3.97017,31.275,-0.5,12.275,0.57238,0,CC
9.93755e-06,0.0539005,0.0275939,21.66412,17.37987,2.5,-1.0,41.3115,20.18017,18.06358,44.276,-0.5,-18.724,1.25191,2,KN
9.96332e-12,9.98648e-19,1.09315e-05,11.00282,8.26738,-3.0,-1.0,65.88921,35.05285,100.16235,50.241,0.5,-30.759,1.4,0,KN
0.10758,1.66056e-08,0.0115158,14.52027,2.50789,-2.3125,-1.0,9.03743,14.74363,44.71157,49.246,-0.5,49.246,1.36904,1,KN
1.09992e-19,7.89226e-22,8.14603e-11,15.94746,5.76961,2.5,-1.0,116.10241,70.92513,126.75299,-0.724,-0.5,-27.724,0.0978374,0,KN
0.86028,0.84292,0.9028,15.60664,10.50249,2.5,1.0,2.57242,2.17616,2.72133,32.238,0.1,37.238,0.16363,0,CC
0.99711,0.96703,0.99497,47.93509,43.50698,2.5,1.0,0.83129,0.99084,1.38063,-15.745,-0.5,-17.745,0.16733,-9,CC
0.38785,0.68743,0.93105,146.77879,35.58215,-3.0,1.0,6.32442,1.87242,3.92055,37.275,-0.1,6.275,0.0765037,0,CC
